(6,4)
	2609	7318	8839	12034	12036	14267	1317145	1348672	1387496	1411588	
	2609	5634	8839	12038	14267	22200	1348672	1387496	1411588	1412543	
(5,4)
	2609	7318	8839	12034	12036	14267	1317145	1348672	1387496	1411588	
	2609	5634	8839	12038	14267	22200	1348672	1387496	1411588	1412543	
(9,3)
	64	2609	4810	5624	5634	8839	9152	9295	9543	12038	14267	22200	22438	1348672	1387496	1412543	
(3,3)
	3	892	4225	22033	1259144	1411588	1414395	
	266	1111	11488	1263151	1285992	1364817	
	2609	6109	48663	1319763	1339109	1352689	
	4391	6721	7501	1433826	1435025	1435939	
	507	7713	9902	1348640	1356458	1356460	
	5624	7318	7958	9155	12038	14267	29023	81396	1229785	1348672	1394710	
	7958	23080	31181	1229785	1348672	1402217	
	5634	8839	12044	1338896	1387496	1412543	
	45	1176	17307	1283466	1320096	1321282	
	647	3720	24390	1404908	1406024	1410816	
	43	801	806	809	1315094	1348040	1402217	
	623	1479	2437	2447	1218670	1278592	1376763	
	5634	7318	14190	1348672	1414395	1436383	
	64	2609	4810	5624	5634	8839	9152	9295	9543	12038	14267	22200	22438	1348672	1387496	1412543	
	5634	6749	8839	1338896	1412543	1414395	
	145	1111	16222	1263151	1283779	1285992	
	43	50721	99545	1348109	1353358	1356957	
	8840	10612	20889	66227	117400	137005	1222833	1224413	1224430	
	5634	7318	8839	9298	13860	1338896	1387496	1411588	
	892	7318	9298	22920	1337079	1387496	1394710	
	40	41	48	1271290	1297712	1361376	
	892	4225	7318	8839	14267	15458	1317145	1411588	1414395	
	4441	5817	201168	1244754	1249558	1252135	
	43	1176	66988	1228330	1264075	1400837	
	43	226	262573	1334094	1336763	1338093	
	5817	99545	255820	1348027	1348038	1348109	
	594	5006	5127	1241022	1280249	1280250	
	5817	21081	286902	1252135	1260684	1266810	
	2609	4810	7958	10150	23884	1242446	1339109	1352689	
	6160	9232	69920	1269527	1270300	1278706	
	5127	5206	30281	1331137	1331143	1331147	
	43	2437	28181	1218206	1260684	1400837	
	100	727	3444	6311	1235424	1269186	1306251	
	5609	6110	19653	1244299	1245061	1263056	
	2609	8839	89959	1387496	1402217	1412543	
	232	772	1479	1302630	1416881	1427402	
	145	1111	5656	1228608	1283779	1285992	
	21	314	1111	1638	2226	5671	11810	1263151	1285992	1337094	
	2147	2148	78960	1248633	1353533	1395060	
	196	2609	5624	8839	12022	12038	14279	1319763	1348672	1394710	
(7,3)
	5624	7318	7958	9155	12038	14267	29023	81396	1229785	1348672	1394710	
	64	2609	4810	5624	5634	8839	9152	9295	9543	12038	14267	22200	22438	1348672	1387496	1412543	
	21	314	1111	1638	2226	5671	11810	1263151	1285992	1337094	
	196	2609	5624	8839	12022	12038	14279	1319763	1348672	1394710	
(10,3)
	64	2609	4810	5624	5634	8839	9152	9295	9543	12038	14267	22200	22438	1348672	1387496	1412543	
(4,4)
	2609	7318	8839	12034	12036	14267	1317145	1348672	1387496	1411588	
	892	2609	8839	13866	1266200	1319763	1387496	1411588	
	2609	5634	8839	12038	14267	22200	1348672	1387496	1411588	1412543	
(8,3)
	5624	7318	7958	9155	12038	14267	29023	81396	1229785	1348672	1394710	
	64	2609	4810	5624	5634	8839	9152	9295	9543	12038	14267	22200	22438	1348672	1387496	1412543	
(6,3)
	892	4225	7318	8839	14267	15458	1317145	1411588	1414395	
	64	2609	4810	5624	5634	8839	9152	9295	9543	12038	14267	22200	22438	1348672	1387496	1412543	
	5624	7318	7958	9155	12038	14267	29023	81396	1229785	1348672	1394710	
	8840	10612	20889	66227	117400	137005	1222833	1224413	1224430	
	21	314	1111	1638	2226	5671	11810	1263151	1285992	1337094	
	196	2609	5624	8839	12022	12038	14279	1319763	1348672	1394710	
(4,3)
	892	7318	9298	22920	1337079	1387496	1394710	
	892	4225	7318	8839	14267	15458	1317145	1411588	1414395	
	43	801	806	809	1315094	1348040	1402217	
	623	1479	2437	2447	1218670	1278592	1376763	
	100	727	3444	6311	1235424	1269186	1306251	
	3	892	4225	22033	1259144	1411588	1414395	
	64	2609	4810	5624	5634	8839	9152	9295	9543	12038	14267	22200	22438	1348672	1387496	1412543	
	2609	4810	7958	10150	23884	1242446	1339109	1352689	
	5624	7318	7958	9155	12038	14267	29023	81396	1229785	1348672	1394710	
	8840	10612	20889	66227	117400	137005	1222833	1224413	1224430	
	21	314	1111	1638	2226	5671	11810	1263151	1285992	1337094	
	5634	7318	8839	9298	13860	1338896	1387496	1411588	
	196	2609	5624	8839	12022	12038	14279	1319763	1348672	1394710	
(3,4)
	43	20103	126538	1319598	1319631	1322025	1322219	
	892	9232	28877	1221666	1269527	1270300	1317145	
	2609	5634	8839	12038	14267	22200	1348672	1387496	1411588	1412543	
	892	2609	8839	13866	1266200	1319763	1387496	1411588	
	2609	7318	8839	12034	12036	14267	1317145	1348672	1387496	1411588	
	7318	9155	81396	1229785	1337079	1348672	1394710	
(5,3)
	892	4225	7318	8839	14267	15458	1317145	1411588	1414395	
	5634	7318	8839	9298	13860	1338896	1387496	1411588	
	64	2609	4810	5624	5634	8839	9152	9295	9543	12038	14267	22200	22438	1348672	1387496	1412543	
	2609	4810	7958	10150	23884	1242446	1339109	1352689	
	5624	7318	7958	9155	12038	14267	29023	81396	1229785	1348672	1394710	
	8840	10612	20889	66227	117400	137005	1222833	1224413	1224430	
	21	314	1111	1638	2226	5671	11810	1263151	1285992	1337094	
	196	2609	5624	8839	12022	12038	14279	1319763	1348672	1394710	
