(3,3)
	608	10396	18057	1264671	1273329	1322309	
	18057	31510	70874	1264671	1273329	1356892	
	6047	9754	12523	13346	168809	1399939	1401056	1402546	
(4,3)
	6047	9754	12523	13346	168809	1399939	1401056	1402546	
(5,3)
	6047	9754	12523	13346	168809	1399939	1401056	1402546	
